ID,price
3814,1602569.7494034076
2740,1324205.4539328406
2793,1836785.97701706
9962,1166527.9776110623
641,3235393.1089525297
12391,2745858.504793018
2590,2322653.5715720295
994,3853661.906738667
2645,1386343.9759388643
11386,2874151.486505885
1681,1086457.0776194537
2564,1539521.1117697386
7876,1587604.5874379827
1345,841660.8624447747
1417,1554668.5238729096
615,1728253.5968191428
2700,3092953.390759548
6521,1507403.3990135253
2526,2745150.0992259914
3038,1856247.5596305036
5790,1293169.2491927166
1919,1417912.952914505
5052,2124237.3243677667
8895,2250049.150699541
12142,4043960.5853109015
799,1664038.3738028107
12389,4313537.397730793
1393,2714971.845244219
1373,3917570.1565841963
12110,2713691.4781043213
6469,2310347.571694054
1913,1653226.6899481146
9400,1619146.949899974
570,1300190.2713417034
1728,917396.054961564
7188,5558594.258194579
133,2720431.1274168026
10485,6589107.671111338
3011,2199164.824110793
277,2541939.08926395
2296,2956277.830741251
10784,2322104.8683059365
1749,1438391.077638517
1353,1885834.814191552
11853,2330158.039075422
2426,829910.7770673982
4998,2142714.4785005446
10103,8176927.482820623
2930,1563224.1225148602
92,3817424.95043991
258,1082497.4999908567
2074,1810512.5819995478
417,1818928.2065682986
2592,3629723.3957419368
6207,1681783.9980308418
1173,1201056.1518553344
3596,3634014.6229449827
10366,1182404.0675934101
1972,3953744.051864839
129,1376790.5821333192
2375,2083176.204290398
2425,1651833.8066972685
3938,1749081.3283233563
30,1367226.7227602052
1210,2322727.816048352
6950,2060281.640056988
4565,1230827.0657941715
9377,1543036.5826578988
1813,1413046.2267988024
1529,1423393.6153236085
1350,2460445.283591983
9627,3823187.2994248336
4201,3288837.036880863
5115,1559320.8282221549
10237,1073129.1670497467
6367,3172391.5060984604
2532,1799954.2418838665
1267,2307230.7746597384
1553,1204343.3347154253
8861,1221274.4658332916
11037,3209091.112249793
2019,1136362.2795152557
983,1369788.6467597515
6254,4038699.295876433
6036,2635554.871378029
7896,3577600.1980545954
11579,4676812.251816994
9071,2238243.61616719
1415,2745150.0992259914
8738,1972331.5174496716
2421,1047946.6699834866
3887,2348292.3753380757
2603,1971408.777978673
10495,1583894.1786049374
7241,3618996.7720348677
1486,790126.0606137409
840,2406593.7068362646
12633,2052121.7066170452
3935,1723137.2583782226
1506,2036688.6366605363
51,884273.6784296583
91,1233954.0131305275
6525,3004994.5221126946
2022,1516119.1719724885
11218,1814202.8199992357
10449,3502025.4476437997
2851,2057176.5269025676
1613,1770754.613195704
9444,2422939.7085602866
10252,1075821.4204752918
2062,2402646.9654480307
6079,2359580.3873332846
7797,2026251.2039195949
739,1155639.9617220918
12617,2667912.4054950313
1809,2665056.990765362
9854,5842663.16279388
9749,2509548.885093113
12025,4101685.269793929
1865,1008025.3236019951
1647,3352882.056515296
6023,2273181.3380483044
10484,1990781.8651741133
839,4094715.2556126434
1250,2828668.0397785073
12366,2734395.720617434
680,810144.1596655105
3932,3083124.084957394
2764,5555803.652755713
11247,1903140.7237749356
1469,2141938.5271783387
2899,1319876.2312786109
6022,1768777.244374984
88,2815594.326782719
2565,1265693.140218312
3091,2168091.3441165662
11493,2167917.489448718
2102,2294184.0447929488
1296,2522552.186936738
2091,4638857.126990563
3628,1224267.153399488
2869,2492195.9048440745
953,3330021.114280995
934,2267207.2431668593
2249,1096196.5008427447
8793,1385315.3640263416
3503,1867150.2122341078
5399,1572527.6314296538
10727,2462581.4219987877
3345,1215906.969431689
3402,1189611.8939105945
7074,2500903.3732457175
11381,1285183.612578373
48,1409398.690876026
12174,3632728.9584385315
4823,1898434.157789777
8407,2436749.710401087
1898,4414914.005333152
3382,1378958.467296042
10289,3310568.8368931655
2692,1835099.3668063544
2014,2194401.8645679737
8442,1615092.3863093979
592,2109813.300141274
8920,2290704.7615417405
4724,2447821.8168849135
2187,2371729.9615464928
4833,3268575.008348009
612,1038246.7013556845
2465,3274494.565988831
12325,1634201.7830678779
11278,1492299.215392801
8705,2287847.2316584853
1026,918548.4270050488
7917,3015661.6405985868
974,5832171.719834022
2184,1377805.5659483299
3273,1093341.9263446212
3670,1403741.2179855653
3516,1503858.0995905234
11682,1684738.6547337212
12243,2155184.708269885
7650,2981479.6454349426
6091,2682877.4842966646
12793,3115342.247452572
550,2818158.612302308
7754,4080445.234684079
763,1464748.9552272647
1862,2194401.8645679737
2306,1996114.9707363928
11541,3428142.6038124226
10529,1912407.471558171
9305,2383103.7168975375
7135,1403267.939523091
2188,2594713.5828628815
7038,2939546.6065809256
1657,1909997.7525859969
4952,1651240.317533199
3889,1969688.3182170591
2106,2043633.2173909564
6859,2796518.0421339525
2293,2157687.2438313914
1298,1772046.7341334904
8050,963407.4944413158
10507,5353572.896853721
5172,2538581.4798412137
2241,1369504.8579289499
7951,2294793.039645799
3554,1577020.5050611906
970,2330224.5566656743
3860,1810797.2686431627
8588,960086.95934079
1870,1115632.591832304
7348,1821701.3661838742
196,4142588.87855112
97,2231176.2340514823
6568,2452512.6546038985
642,1696190.263781393
647,1215906.969431689
2637,1237593.7612060118
2150,1258805.1581552331
928,2048703.2577305317
3658,1672668.5501110847
12807,1199819.5382092076
1776,2332424.1223801407
2571,2576829.8504771865
1857,3505163.486415592
5497,2485936.4353002305
2231,2396314.957475707
661,1619579.5357030707
2243,1724194.630084613
7044,1492577.4797095899
8878,1842801.0225787088
342,2582630.673397821
4563,1255165.880011967
3868,2171764.495754873
722,1678927.855772345
7869,1180073.3360362877
12770,1339363.6014023623
7153,2631642.636201917
2575,2276616.058992475
1107,1560820.0217938274
29,4740118.985182282
2399,1525047.2376382211
6602,1441926.7182720802
73,1572671.8231589685
4562,2562832.458008792
8356,2433173.5070870044
490,2070946.6122665813
960,1061129.760887938
3896,2499457.995812256
9620,2514466.8981184238
7125,1927059.4372297945
10693,2830506.894802576
4118,2509992.0451281397
3906,1732356.1034664512
501,3248590.4244768745
6236,1655635.3991194405
3483,1383319.421598988
5479,5013176.168918718
895,1550734.9027541652
2030,1905309.5194741292
172,1413130.9679507224
2958,3750643.995067708
7839,2355471.4465479963
8851,1201360.5456925365
127,1655060.1990574608
2560,1847973.9632053734
4851,1873602.3187275287
6203,1622767.2934680413
532,3352018.6851923536
1183,1105924.9778477347
1448,1307112.3123622
37,1731934.2749283067
2830,2031721.3453962828
10753,1745293.0537355307
9524,1779440.177467273
6280,2465749.0822457434
402,3229826.5390817467
6876,5110963.8077371465
1609,1377434.7112613334
2450,1945821.7077219943
3291,3644908.2240713257
2352,1738643.8931624806
3781,2505980.883153465
4227,910100.2897795329
4213,1926884.8688530468
8840,4741738.717752507
10260,6215120.725361489
12518,1584554.7544187363
1065,1084571.4375287043
2150,5004461.84903636
3717,854714.1297822774
442,3062077.726113131
10770,1963889.363793973
3066,2069022.2052580013
8577,2667978.4260537936
663,2944327.9035116388
9176,2530349.8543980247
937,1413130.9679507224
3904,1416697.2300228607
1621,2160241.577433108
12739,1356534.6016858052
3235,1287663.3350409674
2068,4498544.307110704
6399,2610704.001001089
3110,2851551.2651342214
2018,1399837.1086449386
280,2315851.8159276266
10385,1784149.5998280544
1864,2902171.63715034
3761,2154703.367144372
9392,2351872.9161257884
6621,3122498.9048510357
1855,2449674.625114702
638,2500719.699577653
2375,2147834.379949755
9563,1692863.3577003432
4036,1323611.7110509388
3626,1928051.1149505598
3099,1535672.5987616666
1468,1145458.177014343
11004,3929561.8383380305
1031,2033451.7667002727
1633,1252375.685381273
3541,3180157.230703743
1937,1006944.1463796131
7248,1184462.5949514695
10846,2692693.84768428
1034,918548.4270050488
2007,3652755.2534670164
3510,2219805.1960633406
6047,3564236.8953104215
5934,2017437.600276317
8855,1415800.4796275492
109,2188845.1815078612
2261,3068663.3267673478
7075,3520554.3491405253
1129,802714.2323727557
9161,2540097.4530812977
10779,2271522.719469587
1764,2019269.2181588016
2364,967046.5956176922
1297,1073545.0822137669
5575,1715741.6477185483
11287,1756173.84096974
2218,1202889.8646324028
6902,2044616.094820212
1025,1354889.4212603746
3027,3104033.576029211
1594,1269623.9168373914
4691,4139570.287960775
303,3982240.656430998
12095,2797005.7694806946
2652,1263943.9445849806
2708,2005133.1135556241
1141,3742875.731576095
10822,2132218.1384502263
6808,2626211.6448652693
2605,1759562.606428715
10096,3568476.3300566766
1381,776817.0728694268
8294,2734395.720617434
1889,1762353.840090123
1212,2592669.647467798
10068,1202319.369261753
2463,1516424.6777452354
2448,1896533.179288522
4842,2257671.6742592803
7712,1566340.7976679928
79,2776969.7052201927
6666,2122551.7689180756
6711,1602836.5145696262
10570,1485223.9478849175
3320,2187083.8032440455
8386,1851398.6846802302
11428,3186133.109238821
10059,2971241.279786606
8479,1537892.8105952975
9567,1577020.5050611906
8699,2312340.9928518166
2722,1488864.4637153936
522,2088015.031432144
7905,2379824.564132509
1710,1103824.9600111728
5986,2567322.648705879
7495,1210151.2440260197
12565,1638532.9380645226
1535,1864343.1595611041
1213,3769411.4182011206
3169,1797853.5932907076
2223,2727902.08854856
654,1408476.5168189146
6224,2428877.05920973
1606,2875898.6992380056
10028,2097031.1192283686
11557,2987950.56794679
2361,1572148.043476219
8490,2429672.206830932
223,1943112.7242489106
503,998245.3899211138
5561,3206190.896053107
11943,1388239.3388840463
1310,2208971.243009495
1002,2461873.259882121
6973,1874742.29794134
840,1317913.2865386577
256,2553963.2980940756
4188,2587556.016623309
10081,2541252.2236764133
2242,1448434.9624584564
827,1618625.64371467
255,957879.7697456935
520,1455088.6070899135
1243,2161611.5407901034
2969,2631466.464268011
9181,1607798.7765876749
7858,2092102.0453010604
7802,2956469.7494352157
118,1126007.613974215
7583,3909787.371906924
10701,4604889.935327306
12038,3074654.673188432
136,3002969.433201364
2905,5942613.045039335
3315,1379749.9669366016
1736,2630821.659725747
11540,2645611.6134148994
2415,1111582.5251748478
1273,3455460.6461782744
209,2491001.5182777494
9745,1693180.8783576437
2754,1126704.1369724344
3307,1561800.7694476587
1149,1056021.9648936305
6019,1734247.1208821735
10655,1442525.3789608502
7788,2099835.1038447437
1389,1337538.3870333633
1231,1764025.0928920372
3876,841452.721155165
4447,6097991.602970675
3857,1185830.463733303
203,2838750.2424093476
589,2489527.6587026734
1119,2303639.7030375893
2703,1491966.9863571657
10654,1737754.182552206
1051,1795443.323683799
8932,2252959.113108736
702,2018252.3705140378
5295,991024.2923038965
4871,2878314.6082641757
446,2956277.830741251
1435,1110852.2545606624
9863,1807223.1778883887
12725,2415024.659019547
12223,1799124.591732545
1327,1840041.3341867793
3098,2469307.17473779
7499,2828073.562065291
12799,1806932.0843267683
10114,2162127.235272028
4841,1543232.832608379
5654,2068570.883977619
12892,3155647.6210595486
1984,1459048.290748589
12763,1401509.3697536113
1098,1610553.289883479
140,1272801.7120177052
1733,1133383.773238951
7930,999216.3614360185
7058,6258955.117621921
1345,877774.804885099
3325,1978274.7838219367
4419,2141938.5271783387
8287,3664979.3613163256
12890,4227609.295405103
4284,2178583.702134455
1873,1305415.183713349
1724,1994122.8688170505
2749,1880600.5508369785
7252,1220672.49368374
9690,1936873.3250314833
3297,951158.1275585799
1316,832920.239299397
8515,1153487.4144016914
3875,1787262.5836588428
1797,1566938.2784242774
5022,2681883.421254358
6768,2897546.9606767236
1052,1648487.697931905
6555,1761214.5206882937
12783,2283097.121333523
5357,2857802.3221306466
8455,838067.8232024517
5750,1200668.5062464282
2485,1728253.5968191428
10644,1833238.3678416573
2403,1480338.5637506377
6455,2058073.8982062729
869,1783375.370331908
10287,2245313.9890378187
1176,1824365.40731266
253,1464853.4008862497
2072,1788378.6825151762
7435,3331405.485251458
2255,2311915.1455404395
976,2724801.3626933205
12808,3590817.9828724535
81,1332335.6855121264
11759,1418011.150947785
2774,1603360.6780100637
9564,3293824.696288803
11767,1438241.4888879647
11667,4027256.538587168
2752,1736624.630218302
2796,2637494.608229307
8134,1549319.3185666478
6565,1402598.9292412987
3079,2885490.8663721825
2900,1217962.4760022638
939,1680469.0275754167
5256,1531338.9038846414
3679,1609208.7114836113
2790,1601562.1948114745
4961,1858166.2343878823
1347,1011033.2099330775
7113,3480730.153671901
2698,1784722.909749551
314,1485059.9907048566
739,1904425.0515261558
977,1559273.1682485682
5363,2211676.9146524784
9890,2915231.3594192746
4067,4180509.957302158
3978,1406918.3725200393
3108,2834796.041847642
5471,1431070.0635619205
8486,2560418.183294159
8700,3006723.4234997877
5957,2982290.199412696
898,547414.8623474035
2128,2634480.3164466107
5260,1458847.9640980102
155,6030326.70578083
2100,1202889.8646324028
1649,2952537.3418312557
3406,2525283.5377364103
1510,1812264.0772950982
5722,1871738.7313609777
3785,2155087.93548064
12458,1541795.3964870025
988,3539492.848046843
1704,940998.8870289205
631,4432440.164828328
689,980866.4062099773
11499,1845984.7415631914
9810,2420636.2875915524
2733,2886941.9739239537
8210,1480049.7997020914
10742,2326840.9515532567
1572,1685304.27925941
4198,6198004.27029877
1696,3243788.5979091157
12662,2245971.5507105147
11201,1088689.726761254
163,1531579.0701310611
9225,1827592.2780410775
2352,3112345.2892272826
847,1978852.5196569383
9662,3668232.5498549435
244,967046.5956176922
536,1359995.2906361404
422,1273841.072909073
2839,2636653.3442431763
2491,2081704.559584646
2261,1600390.4312217715
9914,2290986.561213768
8856,2016987.2562956796
197,3309729.7335382444
2536,1079828.8463646828
9175,1081661.0288944633
930,1242389.4454171513
472,1550134.6048820042
4435,3115342.247452572
5614,2650612.6878742925
10211,3284369.230882317
647,2267861.2848911034
9040,2671856.1957389284
1971,1819514.1239951956
8394,2413810.728610681
2711,1119497.551829386
244,1607686.9223616247
2658,1400933.0203577764
2249,1341736.876096217
10266,3032768.322615224
2898,1732421.6465198547
3820,3849876.1317983703
10515,1363884.9491158463
1343,2010292.169599316
1174,1270718.2061028713
2451,2037340.8927564772
2477,2061417.9985814926
2770,2907575.9336905926
3026,3839143.6638604784
7374,1864679.9322572676
6333,3450316.6014238177
3523,3744644.978289094
2305,2906484.408131057
2327,2595586.5474221804
112,2600888.1120008943
10649,2933873.606117927
10685,2960001.2030002214
1327,1776083.5826908294
9013,3159864.989796014
2257,1788009.1292714076
298,1644947.9770958517
1573,2334521.702015443
345,1512613.006783903
4708,3412249.659627001
9169,2156927.404402213
1673,1556194.6859762808
479,2300794.9768670346
9150,3010924.6829955042
8230,1248431.3454802586
9271,2990093.2583555346
655,1502637.6273416963
2428,1382633.8720045527
178,3263027.018602846
6114,5129228.62929921
8721,2362759.677697372
2424,2530034.138330978
10690,1194211.0060962376
2655,1151986.774663878
1403,2515350.521784837
3741,1228345.4019339038
3782,2820026.0556931277
6751,2105503.0406772215
8488,3663637.5299720066
4798,2459273.420620938
867,1328471.751270426
6684,2523682.8901233743
3705,871034.1118694618
2263,2596154.276517615
1885,2616137.8917149077
11727,1393536.2399268192
2754,1124786.446487856
11535,8622939.755817126
4684,3120301.469907742
12297,4086879.9085642807
9472,3036037.865573108
3247,1923564.8551068243
6084,1229508.3949812436
4000,2194814.3283565543
9199,1932020.3928083242
8137,3978394.1131285243
7242,2664325.0848010695
836,1445867.2823079918
3353,1994078.2291027785
11458,2108375.294747628
245,1401611.5249960888
1835,3084729.4732073885
94,1649878.1279635916
11782,1348551.8142118738
1942,1307218.1950013787
7776,5674323.139168171
1818,1194486.343464442
1761,3129556.250119458
6712,1106419.714589648
608,1420646.5819903552
1378,870823.3196069866
1269,2316615.57583802
443,1690276.657411856
10961,2550038.5737937163
8476,2733961.908435407
1105,1101571.496243794
7151,2886234.8105362034
1189,1266249.7705648676
2628,1565219.508738958
2506,1675139.856121966
1807,1619916.141625027
2187,1354902.7145378678
1956,1999830.8047505247
1839,1260796.8354269173
2356,1940034.378668799
4144,1801872.7102546848
138,877710.7205029309
6787,1501204.5743203606
6956,1271181.7133188387
2700,1774268.2734440311
2438,1545011.0995917416
1881,1383718.953638143
2350,1347085.3160851332
7230,3125573.2932683704
2687,3133789.034827566
7940,2791875.972170481
888,1597398.7083860657
47,2967453.5049493667
9946,1078597.5555929663
9653,2614546.948349059
6632,1772936.5876953695
546,4040138.2821240416
2257,4519417.39894718
11818,1648785.7406805549
10803,1806254.6674578108
8030,2489081.475910425
1708,2313688.838155898
454,5396798.026599039
137,3278489.5102747143
3288,1682601.645177542
2250,2428817.8808410103
121,3154861.640097298
2185,1662510.9832116473
2621,1287135.3690352174
8734,1333148.05799864
2220,1808933.3086931454
679,1148718.0749626781
5566,2114786.0428103325
286,1165530.7453859365
6181,2083382.6733923836
4809,1427282.2144473759
8203,1897363.3626408642
737,916511.1949654405
2559,2139694.4940987267
8220,1209488.1078253323
9966,1724607.705108335
10406,2352260.089229754
11293,2947527.3289339235
10997,2315184.8381499494
2281,1710852.2750940663
2320,1650879.897862412
3333,2501187.047792567
2105,1670387.7960016807
468,3348394.313366302
2538,3509991.1070139897
3243,5557446.0182691375
12154,1476443.149781583
2400,2655292.491996424
9930,3045138.8054842316
4199,966633.3210431412
1406,1409398.690876026
2387,1665043.737539894
2802,1345919.8341578091
11837,4064742.4188676635
1445,2074628.2586370318
1191,2321348.843822882
2398,1152686.2718757968
420,2000696.3500910613
11892,4202825.866523682
2520,1861315.4216052755
3698,1499134.2385377714
3740,2582446.3847615765
8628,2969122.2489112597
1282,2263534.7922132066
6708,2412780.9079773366
11123,3526330.918952989
2188,1396350.079882781
421,1196376.6054872032
8290,2807279.7795121893
701,1109319.955898243
1472,1420504.3295560365
12014,2326239.0145873455
5532,2068674.6734944363
8595,2018030.6137074183
1007,1043030.071675401
2199,1278181.969787574
7884,2052991.1684442477
3016,1481974.4587966637
1652,1465912.156210582
10038,1553919.1736892331
8529,3927013.3968743524
5665,4279253.454822033
1482,1871441.1051326178
804,1485663.076152156
2089,2060281.640056988
4003,1939539.2083565053
2570,2480074.7125326525
735,1303947.3089788049
9674,4307963.895217633
12862,5142213.978977822
7123,1144877.9304434522
5091,2820612.756395143
594,1706390.186533932
1410,3346155.0437173042
6190,1867823.9526809999
6574,1790612.002693013
2843,1135812.563404783
2933,8724410.263228286
10339,2691801.0208679754
159,1648487.697931905
3459,4063138.0889771627
4015,2610263.783710296
797,1040350.3497451774
448,1269026.261083411
9177,1382678.5170313679
892,1303947.3089788049
2397,1410247.5977480276
486,1480105.0129576097
3686,1109938.380690318
9760,3236759.5622751797
3676,1393355.78871189
12308,1984803.6191952215
3029,2164479.6836987375
1827,4940778.42202619
2762,1747421.2237983425
926,1184382.320070643
1276,4319342.077365458
179,1547267.511676093
3396,1195765.6856909827
12047,992359.0342336602
9881,4423716.158648346
104,3557559.0110347504
11364,1261855.9853701596
5227,2293083.1550445105
10670,2136743.8356708167
3362,2031447.6903426105
5059,1180420.7947481954
4004,4277554.901446513
12160,3499595.159496488
8662,2310601.936975576
11542,2507302.950301352
1802,1355085.8940136181
2614,1265693.140218312
10993,1329428.415831895
12951,3018828.589260934
7364,2404197.5648394036
2879,872063.8085311628
12898,3145706.602811643
3057,1485858.1945174388
2161,4830855.385756974
3632,2416644.6948681744
5259,2958540.3966476847
5186,1881788.9594220573
3359,3328676.8570228703
714,1332849.3985525984
1185,1788549.6915275904
6093,1867345.0360183285
4308,1538677.8356206235
463,1880106.7105354606
1252,1304634.982815702
12730,2048863.9224736872
10648,2188901.8297192734
8691,2154285.1098584817
9327,2795644.7589684366
632,1747396.7614855
3334,2641862.937801454
12758,3404607.716234764
4318,2847099.220076778
1146,3815350.6432676977
232,2060985.6666274162
3623,1533106.6588293063
877,1968878.1818370596
5469,4765947.395993128
10442,3238030.1363145728
10574,3131004.767991728
5272,1364528.6979503667
3769,959362.1111577726
2301,3051717.1135126883
7639,3411406.171283598
1538,4025465.5927603124
375,1448133.5656800838
3802,1828700.8517492635
10521,1635703.8775436354
2722,691626.6679690417
1697,1166527.9776110623
12129,1765066.2215071023
3444,2623400.1043997584
3074,1409562.8997474657
1422,1265652.1274520503
7877,2878435.7293843827
6134,4708578.808739085
528,1374146.27414408
5537,2198465.134012617
1523,1185418.5882648667
5610,1282638.2424836936
3692,1782714.1621834056
6061,2493890.3580464325
9957,1974798.3252307423
1197,1986574.3891384483
1693,1579987.515518981
1719,953647.2407998703
482,2074240.1383550565
1574,3389640.1854819534
2985,2161846.571216693
6259,2608758.57481243
3900,876992.427778403
2583,2500386.6211498925
3950,2606032.3705601473
1467,1410013.7659609336
1537,1919964.7018447178
349,3317267.0188572602
9284,2609903.701937238
1766,2716599.5500949696
5184,2344439.4261449943
893,1531602.7089653425
12107,3308520.306188349
3684,1401074.663012397
5591,1610553.289883479
10710,1710975.0343946689
2948,912805.0331004059
1030,1599746.3799595884
951,2484631.496510586
8615,2669686.410349721
7728,4331282.598113695
7338,3831331.614220671
11014,1811602.6642882756
7001,3365938.6621678155
1551,1705022.7361606718
1432,1526507.0054478575
2375,1057938.0929213034
2839,1396054.0225588176
10019,1642608.9389882162
1922,1745111.9982093521
2386,1918601.2297483003
3679,3448838.3650946035
10197,3391524.79826067
1218,2144316.84841817
809,1190057.6512227566
8353,2525833.8177067484
9193,2594158.363138901
7213,5118485.622853108
1555,2623175.4557115408
42,1170114.986689569
572,1190077.80221524
12543,2737493.7190799243
899,1086359.3043960198
3944,2865384.7819659836
4130,2442499.1214497015
558,2153579.4465712267
2338,1545188.9783026995
2518,1560406.369240805
4260,2372563.305281491
3196,1529080.488995703
7195,2961099.857490243
11790,1375776.2080971627
3409,1746271.5383767087
401,2163566.862283638
11392,1275541.8652648642
12466,2392800.6691516135
9879,2667842.187187955
8382,3186797.4814223135
12537,1795588.9482502437
1103,1618968.770126447
6241,4272770.961444913
11805,2896152.8464531763
2992,2387307.883087799
11127,1032214.6489650114
1983,1306467.7815827397
3431,1456810.7895119989
5814,1224418.5245841476
3119,1131582.5105136638
594,2302151.5733641065
3706,1565655.4912970653
2054,2018392.561064805
1010,1536928.2486031111
443,1410688.8234914485
4720,664093.1779022699
529,1558141.2986092106
1254,1359682.249991247
876,2312202.781103765
782,4757048.863619961
8713,1709041.2725033704
1688,955179.8737344404
7883,2175829.086796038
10315,1882658.136327652
7376,2946271.4455841845
3559,1012483.7033485472
5759,2215068.0296888584
11396,1048232.8951276529
1568,1289904.9791575396
8821,2669577.8214274836
2904,1347583.6203999089
1078,1547551.2147836387
7253,1923928.9338654792
2404,2088015.031432144
3080,2169826.0246850587
1526,1028461.9598722095
2824,1994651.927097257
299,1271540.6932215767
2968,1206476.1581427315
12384,1327898.4867133815
5385,2422633.0704338425
1427,1593663.6411133115
120,790461.0190759834
9333,2335333.4988508155
1234,4815122.497503786
3757,1503499.8173939895
10125,2122853.1772964154
7009,2187633.8137695934
2907,1152615.558685774
2651,1576219.394191515
11489,1798776.9116916773
4747,2681292.596011138
2915,1696750.3089743156
2281,1914830.0240240935
11423,1704269.5318088704
11250,1285896.947823184
7954,2815166.0814002557
7398,1876183.8250239175
12434,1752339.5877707463
3835,1768891.5494002448
2952,2354119.491626725
10140,1261886.7165139127
4164,3341029.1057599997
12698,3002980.625699802
365,2885491.961856251
9691,1720475.2136541144
12876,2864440.2640973544
10808,4371768.248138536
5533,2699240.0293394714
6,1336632.1926475088
2250,1106457.786918834
8837,2214904.672501697
7363,2030215.1797811405
1747,1331778.6058007465
638,1409834.2387618152
6000,2403024.62569632
11702,1973644.788033379
9923,3800472.5034475103
2424,1359682.249991247
6474,963336.4307136445
8731,2618844.344445734
532,2477334.6397845126
1579,1945744.224638443
10224,2303866.0911569525
12889,2094960.775677269
6890,1468335.3343057153
301,2647768.2189620435
5169,2410515.1227073427
5757,1231353.2288230434
868,1662058.9220958643
2076,1593538.3945303415
1045,3630652.46271187
5114,2686827.328333339
7335,1377119.6343103927
247,5330148.87517385
6606,2612498.66042267
12724,2886096.479432666
718,2155787.227909199
12074,2962440.56396357
12382,787553.4857597263
2302,1589716.6581531647
10399,2380591.1663527796
7371,3198689.7783770207
10009,1773090.9761107916
2043,2398415.083372414
9224,2923516.5867835116
3223,1727055.2098178687
1994,1634931.757208428
4693,1142502.2192273275
7803,2015794.8800441388
6296,1591485.612193564
491,3310929.6110487776
2903,1979554.4060349665
6980,2235777.7527381596
7233,1306914.9297867278
5751,2007380.8717217431
3895,2323543.7011321373
911,1182633.6465968592
844,1270351.3793660174
1100,1766165.8617066597
11709,1277125.0238780694
11373,3313099.7728274358
5420,2408497.2624320453
1950,2562409.386118323
1485,1578588.7172323205
822,2001108.8191446618
2713,1628070.0893581759
1652,4279827.445496118
5249,3333091.9647539873
4506,2785044.2061548578
2020,1353779.0106337033
2708,2203796.915800356
4909,1300809.2811253613
2466,2205449.917409076
1775,858040.4367571655
12376,3030078.5015906137
2125,1276944.4996514334
5632,1655435.560484603
6177,1992168.5917311776
920,1465855.1296328553
2440,2496736.673339811
322,1364101.1967637588
3543,1657200.4007963813
45,1562384.457312871
25,4368403.527405629
9926,2279851.952531053
5017,2877478.3297097255
769,1245554.1364161447
749,2509790.186929196
6121,1133383.773238951
1955,1777420.0499073972
652,1256111.9282552833
6730,1415787.433993452
7871,2217632.7344281473
5869,1016321.8456080526
8343,1973319.2806955534
1171,1647809.2460062793
9985,1617284.7890722677
12960,2060767.2381445551
1207,1782796.5697782834
6735,988959.964629018
10534,3823180.0715572177
1780,1238925.8083032442
10844,3456876.0850200728
3404,1221734.9529771209
7321,1982240.834149555
3147,1182726.5499954734
1804,2146943.734639454
4723,1610740.8890000228
12257,1643689.7760184438
7286,2338885.3793843784
126,1651833.8066972685
7641,2534816.3556917906
8894,2511564.81650966
12583,4833444.649500519
2395,2509097.7658629473
11724,5062258.263681589
3452,1804621.1973899081
5130,1243272.7302337145
4773,2318075.78762591
1277,940236.5455939169
12261,3177199.453817885
10582,3294128.403461449
2542,1363621.2781590112
2536,1060846.1452683604
2061,1920262.609313973
1934,2473271.0763908783
2582,3173380.252888799
2547,915845.5789032872
3386,1902883.9981322894
2843,1600777.269374339
4101,1255882.2009780202
11692,3785150.1179021923
9108,2557986.5510185235
6208,2662439.1370446235
1949,1437244.7410724654
341,2853393.011366274
555,1886387.1810856622
9906,1199780.784840479
2069,2257976.8851500954
12051,4025320.8897248413
1326,1648474.8690539047
1773,1752571.2664746225
8117,1766339.8070779361
5732,1451588.9209479562
11631,2856362.6536775725
2391,1488507.376402907
10430,2075802.5508142912
871,1282501.2277140762
963,2952053.253749974
10425,1505182.8646010235
10157,1335746.871108959
2044,2141719.6122261616
9042,2142422.82407907
3008,1698327.721884041
3548,937027.1346977763
8064,1740649.1854283256
7547,2811529.776820631
1722,867163.3620303134
1236,2119244.3482810543
1205,1242389.4454171513
3073,1381461.8704070037
2956,1540181.6422324148
927,1945434.0046103282
12931,2662365.1861493574
4660,1516787.395002797
9908,912557.1504389923
6523,1829323.208987309
3046,2774601.9740789644
8352,2098845.66747961
2312,2680174.622054437
3072,2575331.4103941415
10010,1241514.9810885908
10916,2356420.1742314957
8212,1184620.2153451857
3520,2179284.6974741654
176,2634480.3164466107
8883,2249346.339905168
1689,1771404.940587576
12939,2937992.216965369
2729,1538704.5010812911
7633,1892817.106616193
2292,1883459.778082736
674,1698524.6817124363
7218,1089688.0300769964
556,1759753.6467366866
381,2302151.5733641065
1974,2270465.3933984577
4416,3039424.481262528
3646,3019949.2008283683
5050,2486993.478623737
1411,1016264.9475819133
8328,1851636.1477425157
1662,2405579.99811002
1190,1932020.3928083242
10531,4129457.4776299633
2823,2573940.801120654
1425,1030418.4920066788
2400,1301355.7832892318
10896,2531551.6769782687
12857,2461987.172920642
2112,2000790.4063354624
6886,1415787.433993452
12267,2730936.7876615953
11988,2388916.9771379563
2522,2352587.631264899
2528,1456926.6556296393
925,1956522.8118553546
2644,1733749.5397168128
1808,1265897.6755878911
8860,2500000.1875978396
5633,2436132.0645382307
11888,2984109.428125642
4839,1109989.892279408
1607,1335361.652429986
8936,3263494.7475982495
1155,3940236.5942941373
3587,1861140.9902333913
12920,3296402.6385058053
